num,sys
638,translator-A
639,translator-A
640,translator-A
651,translator-A
655,translator-A
656,translator-A
660,translator-A
676,translator-A
677,translator-A
678,translator-A
680,translator-A
682,translator-A
683,translator-A
684,translator-A
685,translator-A
707,translator-A
708,translator-A
709,translator-A
710,translator-A
711,translator-A
712,translator-A
713,translator-A
714,translator-A
715,translator-A
716,translator-A
717,translator-A
718,translator-A
730,translator-A
731,translator-A
734,translator-A
735,translator-A
736,translator-A
737,translator-A
738,translator-A
739,translator-A
740,translator-A
750,translator-A
760,translator-A
761,translator-A
762,translator-A
763,translator-A
764,translator-A
765,translator-A
767,translator-A
768,translator-A
770,translator-A
774,translator-A
775,translator-A
776,translator-A
777,translator-A
778,translator-A
779,translator-A
780,translator-A
782,translator-A
783,translator-A
784,translator-A
785,translator-A
786,translator-A
787,translator-A
788,translator-A
789,translator-A
790,translator-A
791,translator-A
812,translator-A
813,translator-A
814,translator-A
815,translator-A
816,translator-A
817,translator-A
818,translator-A
819,translator-A
820,translator-A
821,translator-A
822,translator-A
828,translator-A
829,translator-A
830,translator-A
831,translator-A
832,translator-A
833,translator-A
834,translator-A
835,translator-A
836,translator-A
837,translator-A
838,translator-A
853,translator-A
854,translator-A
855,translator-A
856,translator-A
858,translator-A
860,translator-A
861,translator-A
864,translator-A
869,translator-A
905,translator-A
906,translator-A
907,translator-A
908,translator-A
909,translator-A
910,translator-A
911,translator-A
912,translator-A
913,translator-A
914,translator-A
918,translator-A
919,translator-A
920,translator-A
921,translator-A
922,translator-A
923,translator-A
924,translator-A
929,translator-A
930,translator-A
931,translator-A
932,translator-A
933,translator-A
934,translator-A
935,translator-A
937,translator-A
940,translator-A
941,translator-A
942,translator-A
943,translator-A
944,translator-A
945,translator-A
946,translator-A
947,translator-A
949,translator-A
950,translator-A
951,translator-A
952,translator-A
953,translator-A
954,translator-A
959,translator-A
960,translator-A
961,translator-A
963,translator-A
964,translator-A
965,translator-A
966,translator-A
967,translator-A
968,translator-A
969,translator-A
980,translator-A
981,translator-A
982,translator-A
983,translator-A
984,translator-A
985,translator-A
986,translator-A
987,translator-A
988,translator-A
989,translator-A
992,translator-A
994,translator-A
996,translator-A
997,translator-A
998,translator-A
999,translator-A
1000,translator-A
1001,translator-A
1002,translator-A
1003,translator-A
1004,translator-A
1005,translator-A
1006,translator-A
1033,translator-A
1034,translator-A
1036,translator-A
1037,translator-A
1038,translator-A
1039,translator-A
1040,translator-A
1041,translator-A
1043,translator-A
1044,translator-A
1045,translator-A
1046,translator-A
1047,translator-A
1048,translator-A
1049,translator-A
1060,translator-A
1061,translator-A
1062,translator-A
1068,translator-A
1069,translator-A
1070,translator-A
1071,translator-A
1072,translator-A
1073,translator-A
1074,translator-A
1075,translator-A
1077,translator-A
1078,translator-A
1094,translator-A
1095,translator-A
1096,translator-A
1097,translator-A
1110,translator-A
1111,translator-A
1112,translator-A
1113,translator-A
1114,translator-A
1115,translator-A
1116,translator-A
1117,translator-A
1118,translator-A
1119,translator-A
1120,translator-A
1124,translator-A
1125,translator-A
1126,translator-A
1129,translator-A
1130,translator-A
1131,translator-A
1132,translator-A
1133,translator-A
1134,translator-A
1140,translator-A
1148,translator-A
1149,translator-A
1150,translator-A
1151,translator-A
1153,translator-A
1154,translator-A
1155,translator-A
1156,translator-A
1157,translator-A
1166,translator-A
1167,translator-A
1168,translator-A
1169,translator-A
1170,translator-A
1171,translator-A
1172,translator-A
1173,translator-A
1174,translator-A
1175,translator-A
1176,translator-A
1189,translator-A
1190,translator-A
1191,translator-A
1194,translator-A
1195,translator-A
1196,translator-A
1197,translator-A
1198,translator-A
1199,translator-A
1200,translator-A
1201,translator-A
1202,translator-A
1203,translator-A
1204,translator-A
1210,translator-A
1211,translator-A
1212,translator-A
1213,translator-A
1214,translator-A
1215,translator-A
1216,translator-A
1217,translator-A
1218,translator-A
1219,translator-A
1220,translator-A
1222,translator-A
1224,translator-A
1226,translator-A
1227,translator-A
1229,translator-A
1235,translator-A
1236,translator-A
1237,translator-A
1238,translator-A
1239,translator-A
1261,translator-A
1262,translator-A
1263,translator-A
1264,translator-A
1265,translator-A
1266,translator-A
1267,translator-A
1268,translator-A
1269,translator-A
1270,translator-A
1271,translator-A
1290,translator-A
1309,translator-A
1310,translator-A
1311,translator-A
1312,translator-A
1313,translator-A
1314,translator-A
1315,translator-A
1317,translator-A
1318,translator-A
1319,translator-A
1327,translator-A
1328,translator-A
1330,translator-A
1331,translator-A
1333,translator-A
1334,translator-A
1335,translator-A
1343,translator-A
1344,translator-A
1360,translator-A
1361,translator-A
1362,translator-A
1363,translator-A
1364,translator-A
1365,translator-A
1366,translator-A
1367,translator-A
1368,translator-A
1369,translator-A
1370,translator-A
1380,translator-A
1381,translator-A
1382,translator-A
1383,translator-A
1384,translator-A
1385,translator-A
1386,translator-A
1387,translator-A
1388,translator-A
1389,translator-A
1390,translator-A
1404,translator-A
1405,translator-A
1409,translator-A
1411,translator-A
1413,translator-A
1414,translator-A
1415,translator-A
1416,translator-A
1417,translator-A
1418,translator-A
1419,translator-A
1420,translator-A
1423,translator-A
1424,translator-A
1425,translator-A
1432,translator-A
1433,translator-A
1434,translator-A
1435,translator-A
1436,translator-A
1437,translator-A
1438,translator-A
1442,translator-A
1443,translator-A
1464,translator-A
1465,translator-A
1466,translator-A
1467,translator-A
1468,translator-A
1469,translator-A
1470,translator-A
1471,translator-A
1472,translator-A
1473,translator-A
1474,translator-A
1475,translator-A
1486,translator-A
1487,translator-A
1488,translator-A
1489,translator-A
1490,translator-A
1491,translator-A
1492,translator-A
1493,translator-A
1494,translator-A
1495,translator-A
1496,translator-A
1510,translator-A
1530,translator-A
1531,translator-A
1532,translator-A
1533,translator-A
1534,translator-A
1535,translator-A
1536,translator-A
1537,translator-A
1538,translator-A
1539,translator-A
1540,translator-A
1544,translator-A
1545,translator-A
1546,translator-A
1547,translator-A
1561,translator-A
1562,translator-A
1563,translator-A
1565,translator-A
1567,translator-A
1571,translator-A
1599,translator-A
1600,translator-A
1604,translator-A
1605,translator-A
1612,translator-A
1613,translator-A
1614,translator-A
1615,translator-A
1616,translator-A
1617,translator-A
1619,translator-A
1620,translator-A
1621,translator-A
1622,translator-A
1626,translator-A
1631,translator-A
1632,translator-A
1634,translator-A
1635,translator-A
1654,translator-A
1655,translator-A
1657,translator-A
1661,translator-A
1662,translator-A
1683,translator-A
1684,translator-A
1685,translator-A
1686,translator-A
1687,translator-A
1688,translator-A
1689,translator-A
1690,translator-A
1691,translator-A
1692,translator-A
1693,translator-A
1705,translator-A
1706,translator-A
1707,translator-A
1708,translator-A
1709,translator-A
1710,translator-A
1711,translator-A
1712,translator-A
1713,translator-A
1715,translator-A
1716,translator-A
1717,translator-A
1733,translator-A
1734,translator-A
1735,translator-A
1736,translator-A
1737,translator-A
1738,translator-A
1739,translator-A
1740,translator-A
1742,translator-A
1743,translator-A
1744,translator-A
1745,translator-A
1746,translator-A
1747,translator-A
1748,translator-A
1749,translator-A
1750,translator-A
1751,translator-A
1752,translator-A
1753,translator-A
1754,translator-A
1760,translator-A
1761,translator-A
1762,translator-A
1763,translator-A
1764,translator-A
1765,translator-A
1766,translator-A
1767,translator-A
1768,translator-A
1769,translator-A
1770,translator-A
1790,translator-A
1793,translator-A
1797,translator-A
1806,translator-A
1807,translator-A
1808,translator-A
1809,translator-A
1813,translator-A
1814,translator-A
1815,translator-A
1816,translator-A
1817,translator-A
1818,translator-A
1819,translator-A
1820,translator-A
1821,translator-A
1822,translator-A
1823,translator-A
1824,translator-A
1825,translator-A
1826,translator-A
1827,translator-A
1828,translator-A
1829,translator-A
1830,translator-A
1831,translator-A
1832,translator-A
1833,translator-A
1837,translator-A
1838,translator-A
1842,translator-A
1843,translator-A
1845,translator-A
1846,translator-A
1847,translator-A
1848,translator-A
1854,translator-A
1855,translator-A
1856,translator-A
1857,translator-A
1858,translator-A
1859,translator-A
1867,translator-A
1868,translator-A
1869,translator-A
1870,translator-A
1871,translator-A
1872,translator-A
1873,translator-A
1874,translator-A
1875,translator-A
1876,translator-A
1877,translator-A
1880,translator-A
1881,translator-A
1882,translator-A
1883,translator-A
1884,translator-A
1885,translator-A
1887,translator-A
1888,translator-A
1889,translator-A
1892,translator-A
1893,translator-A
1894,translator-A
1895,translator-A
1896,translator-A
1897,translator-A
1898,translator-A
1899,translator-A
1900,translator-A
1901,translator-A
1902,translator-A
1937,translator-A
1938,translator-A
1939,translator-A
1940,translator-A
1941,translator-A
1942,translator-A
1943,translator-A
1944,translator-A
1945,translator-A
1946,translator-A
1947,translator-A
1953,translator-A
1972,translator-A
1976,translator-A
2005,translator-A
2006,translator-A
2007,translator-A
2008,translator-A
2009,translator-A
2011,translator-A
2012,translator-A
2013,translator-A
2014,translator-A
2015,translator-A
2016,translator-A
2017,translator-A
2019,translator-A
2020,translator-A
2021,translator-A
2022,translator-A
2023,translator-A
2024,translator-A
2025,translator-A
2026,translator-A
2030,translator-A
2031,translator-A
2032,translator-A
2033,translator-A
2034,translator-A
2035,translator-A
2036,translator-A
2037,translator-A
